question_set,question,choice,"Mask mandates","School closures","Business closures","Transit","Number infected","Healthcare restrictions"
155,9,2,1,2,3,2,3,1
155,10,1,4,3,2,2,2,1
155,10,2,1,3,1,2,4,3
156,1,1,4,1,1,2,5,1
156,1,2,3,4,1,2,4,1
156,2,1,2,3,3,2,4,2
156,2,2,1,1,1,1,3,1
156,3,1,2,3,2,1,5,3
156,3,2,4,2,1,2,5,2
156,4,1,1,5,1,2,5,1
156,4,2,1,3,3,2,5,3
156,5,1,4,2,2,1,4,3
156,5,2,3,3,2,1,1,1
156,6,1,3,1,2,1,2,1
156,6,2,1,5,3,1,2,1
156,7,1,3,1,3,2,3,1
156,7,2,1,4,1,1,5,2
156,8,1,1,3,1,1,2,1
156,8,2,4,2,2,2,4,3
156,9,1,2,2,3,1,4,2
156,9,2,3,1,2,2,1,1
156,10,1,3,5,2,2,4,1
156,10,2,2,2,3,1,3,1
157,1,1,3,3,2,1,5,3
157,1,2,4,2,1,2,2,1
157,2,1,3,2,1,2,4,1
157,2,2,1,1,3,2,5,2
157,3,1,4,2,1,1,2,1
157,3,2,3,4,2,1,3,1
157,4,1,3,1,1,2,4,3
157,4,2,2,3,3,1,1,1
157,5,1,4,1,2,1,5,3
157,5,2,3,5,3,2,5,3
157,6,1,4,2,3,2,5,1
157,6,2,2,1,3,2,3,1
157,7,1,1,4,2,2,3,1
157,7,2,1,2,2,2,5,1
157,8,1,1,3,3,1,4,2
157,8,2,2,3,2,1,1,1
157,9,1,3,5,1,2,4,1
157,9,2,1,5,3,1,4,2
157,10,1,2,3,1,1,4,2
157,10,2,1,1,1,1,1,1
158,1,1,1,3,1,1,3,1
158,1,2,2,2,3,2,1,1
158,2,1,3,1,2,2,5,1
158,2,2,2,2,1,1,5,1
158,3,1,1,4,3,1,2,1
158,3,2,3,4,1,2,2,1
158,4,1,3,2,3,1,1,1
158,4,2,3,5,2,1,5,2
158,5,1,3,2,1,1,5,2
158,5,2,1,3,2,2,5,3
158,6,1,4,1,2,1,3,1
158,6,2,1,2,1,2,4,2
158,7,1,2,3,3,1,4,3
158,7,2,4,3,2,2,4,3
158,8,1,3,1,1,1,5,2
158,8,2,2,1,3,2,4,1
158,9,1,4,3,1,1,4,1
158,9,2,1,5,3,2,4,1
158,10,1,4,1,3,2,4,3
158,10,2,1,5,2,2,5,3
159,1,1,3,2,1,1,4,1
159,1,2,2,3,2,1,1,1
159,2,1,4,1,2,2,2,1
159,2,2,3,4,3,1,5,1
159,3,1,2,3,2,1,4,1
159,3,2,2,3,3,2,5,2
159,4,1,4,3,3,1,4,3
159,4,2,1,2,1,2,3,1
159,5,1,1,2,1,1,4,3
159,5,2,3,1,3,2,1,1
159,6,1,4,2,3,1,5,2
159,6,2,3,5,2,1,3,1
159,7,1,1,1,1,2,5,2
159,7,2,3,2,2,2,5,2
159,8,1,4,1,3,1,2,1
159,8,2,3,5,2,2,1,1
159,9,1,1,4,3,2,2,1
159,9,2,1,3,2,1,4,3
159,10,1,1,4,1,2,4,1
159,10,2,2,1,1,2,5,3
160,1,1,1,1,3,2,2,1
160,1,2,3,1,1,1,2,1
160,2,1,1,2,2,1,5,2
160,2,2,1,2,2,2,5,3
160,3,1,1,2,2,2,3,1
160,3,2,4,1,2,2,5,2
160,4,1,2,3,3,1,3,1
160,4,2,1,1,3,1,5,3
160,5,1,4,3,3,1,4,1
160,5,2,3,4,1,1,4,3
160,6,1,4,3,3,1,4,2
160,6,2,3,5,1,2,1,1
160,7,1,3,5,1,2,1,1
160,7,2,3,5,2,2,5,2
160,8,1,2,2,1,2,4,3
160,8,2,1,4,1,2,5,1
160,9,1,2,3,3,2,2,1
160,9,2,4,3,1,1,1,1
160,10,1,3,1,3,1,4,1
160,10,2,2,2,2,1,4,1
161,1,1,1,4,3,1,5,3
161,1,2,1,3,2,1,5,2
161,2,1,3,1,1,2,1,1
161,2,2,1,1,2,2,1,1
161,3,1,2,2,2,1,5,1
161,3,2,4,1,1,1,4,1
161,4,1,3,5,3,2,3,1
161,4,2,2,3,2,1,2,1
161,5,1,1,3,1,2,4,1
161,5,2,3,3,1,1,1,1
161,6,1,4,2,3,2,5,3
161,6,2,1,3,3,1,5,3
161,7,1,1,4,3,2,2,1
161,7,2,4,1,3,2,4,2
161,8,1,3,4,2,2,2,1
161,8,2,2,2,3,1,4,2
161,9,1,3,2,1,1,3,1
161,9,2,1,2,1,2,5,1
161,10,1,3,5,2,2,4,2
161,10,2,3,5,2,1,4,3
162,1,1,4,2,2,2,1,1
162,1,2,2,3,1,2,1,1
162,2,1,4,2,2,1,4,1
162,2,2,1,5,3,2,4,1
162,3,1,3,5,1,2,5,2
162,3,2,4,2,3,1,4,3
162,4,1,1,3,2,2,2,1
162,4,2,4,2,3,2,2,1
162,5,1,3,4,1,2,4,3
162,5,2,3,1,1,2,3,1
162,6,1,3,3,1,1,5,2
162,6,2,2,1,3,1,5,3
162,7,1,2,1,3,1,2,1
162,7,2,1,1,3,2,4,1
162,8,1,2,1,2,1,5,3
162,8,2,3,3,1,2,5,2
162,9,1,1,4,2,1,3,1
162,9,2,1,3,2,1,4,1
162,10,1,3,5,1,1,5,2
162,10,2,1,2,3,1,1,1
163,1,1,3,4,1,2,5,3
163,1,2,2,1,1,2,4,3
163,2,1,3,4,3,1,2,1
163,2,2,4,2,2,1,4,3
163,3,1,2,3,2,2,5,2
163,3,2,3,3,1,2,5,2
163,4,1,4,2,3,1,4,1
163,4,2,1,1,2,1,4,1
163,5,1,4,1,3,1,5,2
163,5,2,1,4,3,1,3,1
163,6,1,1,5,1,2,1,1
163,6,2,3,3,2,1,4,3
163,7,1,3,3,3,1,2,1
163,7,2,2,1,2,1,3,1
163,8,1,4,2,1,1,1,1
163,8,2,1,5,2,2,4,3
163,9,1,1,2,2,2,5,1
163,9,2,2,3,1,2,5,1
163,10,1,1,1,3,2,5,1
163,10,2,3,2,1,2,4,2
164,1,1,3,2,1,2,5,2
164,1,2,4,2,1,1,4,3
164,2,1,1,4,2,2,5,1
164,2,2,3,1,3,2,3,1
164,3,1,3,1,2,1,5,1
164,3,2,2,3,3,1,1,1
164,4,1,4,2,3,1,2,1
164,4,2,2,3,2,1,4,2
164,5,1,1,1,1,2,4,3
164,5,2,1,3,1,2,5,3
164,6,1,4,3,1,1,4,2
164,6,2,4,2,2,2,3,1
164,7,1,2,1,3,2,5,1
164,7,2,1,3,3,2,4,3
164,8,1,3,4,3,2,4,3
164,8,2,1,5,2,1,4,2
164,9,1,3,5,1,1,1,1
164,9,2,1,4,2,2,2,1
164,10,1,2,2,2,1,5,1
164,10,2,3,1,1,1,5,2
165,1,1,3,1,2,1,5,2
165,1,2,4,2,2,1,5,1
165,2,1,2,3,3,2,4,3
165,2,2,2,1,1,2,1,1
165,3,1,1,3,3,1,3,1
165,3,2,3,4,1,1,5,1
165,4,1,1,3,3,1,1,1
165,4,2,2,2,1,1,1,1
165,5,1,1,2,2,1,4,2
165,5,2,4,2,1,2,3,1
165,6,1,1,5,1,2,5,2
165,6,2,3,5,3,2,2,1
165,7,1,1,3,2,2,4,1
165,7,2,4,3,3,1,4,2
165,8,1,1,4,2,2,5,3
165,8,2,3,1,2,1,5,3
165,9,1,3,1,1,2,4,3
165,9,2,3,5,1,2,3,1
165,10,1,4,1,3,2,2,1
165,10,2,2,2,3,1,4,1
166,1,1,1,3,3,1,5,1
166,1,2,1,5,3,2,1,1
166,2,1,1,2,2,2,4,3
166,2,2,2,2,1,1,5,2
166,3,1,4,1,2,1,4,1
166,3,2,3,3,2,2,4,2
166,4,1,4,1,2,1,3,1
166,4,2,3,5,3,1,5,2
166,5,1,3,4,3,2,4,3
166,5,2,3,1,1,2,5,2
166,6,1,3,2,3,1,5,3
166,6,2,3,4,3,1,5,3
166,7,1,2,2,2,2,5,1
166,7,2,4,1,1,2,4,1
166,8,1,1,3,1,1,1,1
166,8,2,2,3,1,2,3,1
166,9,1,1,4,1,2,4,1
166,9,2,2,2,3,1,2,1
166,10,1,4,1,2,2,4,3
166,10,2,1,3,1,1,2,1
167,1,1,1,2,1,2,4,2
167,1,2,4,1,1,2,1,1
167,2,1,3,1,2,2,5,3
167,2,2,4,2,3,1,4,3
167,3,1,1,3,2,2,5,1
167,3,2,3,5,3,1,4,2
167,4,1,1,2,1,1,2,1
167,4,2,3,4,1,2,4,3
167,5,1,3,3,3,1,3,1
167,5,2,3,2,2,1,5,3
167,6,1,2,1,3,2,5,1
167,6,2,2,1,3,1,1,1
167,7,1,2,3,3,2,5,1
167,7,2,2,1,2,2,4,1
167,8,1,1,5,2,1,5,2
167,8,2,4,3,1,1,2,1
167,9,1,1,4,2,2,4,2
167,9,2,4,3,1,2,3,1
167,10,1,3,2,3,1,4,1
167,10,2,1,5,1,1,5,3
168,1,1,2,2,1,1,1,1
168,1,2,3,5,3,2,5,1
168,2,1,1,1,1,2,4,3
168,2,2,4,1,3,1,5,1
168,3,1,1,5,3,1,5,3
168,3,2,1,2,1,2,3,1
168,4,1,1,5,2,2,5,1
168,4,2,3,1,3,2,4,2
168,5,1,4,2,3,2,5,2
168,5,2,4,3,2,1,2,1
168,6,1,3,1,1,1,4,1
168,6,2,2,3,3,2,3,1
168,7,1,4,2,2,1,1,1
168,7,2,1,3,1,1,1,1
168,8,1,1,2,2,1,2,1
168,8,2,2,3,1,2,4,3
168,9,1,3,4,1,1,4,2
168,9,2,2,3,2,2,4,3
168,10,1,3,1,2,1,2,1
168,10,2,3,4,3,2,5,2
169,1,1,3,1,1,1,5,3
169,1,2,3,3,3,2,4,1
169,2,1,4,3,2,2,5,2
169,2,2,2,1,2,1,2,1
169,3,1,2,2,1,2,5,1
169,3,2,1,4,1,2,4,1
169,4,1,3,1,3,2,1,1
169,4,2,1,2,2,1,1,1
169,5,1,3,5,2,1,4,1
169,5,2,4,2,2,2,5,3
169,6,1,3,1,1,1,5,3
169,6,2,2,2,2,1,3,1
169,7,1,4,3,3,2,4,3
169,7,2,1,1,1,1,4,1
169,8,1,1,3,3,2,4,3
169,8,2,4,3,3,2,2,1
169,9,1,1,5,3,1,5,2
169,9,2,3,4,1,2,5,2
169,10,1,1,4,1,1,4,2
169,10,2,2,2,3,1,3,1
170,1,1,4,2,3,2,4,2
170,1,2,1,2,1,1,1,1
170,2,1,1,3,3,1,4,1
170,2,2,3,2,2,1,5,3
170,3,1,3,4,2,1,4,1
170,3,2,2,3,1,1,5,3
170,4,1,4,3,1,1,5,2
170,4,2,1,5,2,1,3,1
170,5,1,1,4,2,1,2,1
170,5,2,2,3,3,2,3,1
170,6,1,3,5,2,1,4,1
170,6,2,2,1,1,2,5,3
170,7,1,4,1,3,2,2,1
170,7,2,1,1,1,2,3,1
170,8,1,1,1,3,2,4,2
170,8,2,3,2,1,2,5,3
170,9,1,3,4,3,2,5,1
170,9,2,4,3,3,2,2,1
170,10,1,3,2,1,1,4,2
170,10,2,2,1,2,2,1,1
171,1,1,2,2,1,2,1,1
171,1,2,2,1,1,2,1,1
171,2,1,4,1,3,2,4,2
171,2,2,4,2,1,2,5,1
171,3,1,1,4,2,1,5,3
171,3,2,2,2,2,2,4,3
171,4,1,3,5,1,1,5,1
171,4,2,3,1,3,1,5,3
171,5,1,1,3,2,1,5,1
171,5,2,3,2,3,1,2,1
171,6,1,2,1,3,1,5,2
171,6,2,1,5,2,2,2,1
171,7,1,1,4,2,1,4,2
171,7,2,3,3,2,1,4,2
171,8,1,3,1,3,2,4,2
171,8,2,4,2,1,1,3,1
171,9,1,1,3,1,2,4,1
171,9,2,3,3,3,2,4,3
171,10,1,4,3,1,1,5,3
171,10,2,1,4,2,2,3,1
172,1,1,1,5,1,1,5,1
172,1,2,2,2,3,2,3,1
172,2,1,1,4,3,2,5,1
172,2,2,3,4,1,1,5,3
172,3,1,2,1,1,2,5,3
172,3,2,2,2,1,1,5,3
172,4,1,3,3,1,2,2,1
172,4,2,4,3,3,1,4,3
172,5,1,2,1,1,1,4,2
172,5,2,3,3,2,2,4,1
172,6,1,4,1,2,2,4,2
172,6,2,1,4,3,2,1,1
172,7,1,3,3,2,1,4,2
172,7,2,3,1,2,1,2,1
172,8,1,4,3,3,2,4,1
172,8,2,3,1,2,2,4,2
172,9,1,4,2,2,1,5,2
172,9,2,1,2,3,1,1,1
172,10,1,1,2,1,2,5,1
172,10,2,1,5,3,1,3,1
173,1,1,1,4,1,2,4,1
173,1,2,4,3,2,2,4,1
173,2,1,2,1,3,2,5,3
173,2,2,1,5,2,2,5,2
173,3,1,1,4,2,1,1,1
173,3,2,1,5,1,1,4,3
173,4,1,1,5,3,1,5,2
173,4,2,3,3,3,2,5,1
173,5,1,4,3,3,2,1,1
173,5,2,4,3,1,1,4,2
173,6,1,3,2,3,1,5,2
173,6,2,3,2,3,1,4,3
173,7,1,3,1,1,2,5,3
173,7,2,2,2,2,1,3,1
173,8,1,2,1,1,2,2,1
173,8,2,3,1,2,2,4,1
173,9,1,1,3,3,1,4,2
173,9,2,3,1,1,2,2,1
173,10,1,4,2,2,1,5,3
173,10,2,2,2,2,1,3,1
174,1,1,4,3,2,2,4,3
174,1,2,1,5,2,2,4,1
174,2,1,4,2,1,1,4,2
174,2,2,1,1,3,1,5,3
174,3,1,2,2,1,2,2,1
174,3,2,1,1,3,1,1,1
174,4,1,4,1,3,1,3,1
174,4,2,3,1,3,1,5,2
174,5,1,1,3,2,2,4,3
174,5,2,3,2,2,2,2,1
174,6,1,3,4,3,2,5,1
174,6,2,3,5,1,1,4,3
174,7,1,2,3,1,2,5,2
174,7,2,2,1,1,1,1,1
174,8,1,3,4,2,1,4,1
174,8,2,3,3,3,2,5,1
174,9,1,4,3,1,1,3,1
174,9,2,1,5,3,2,5,2
174,10,1,2,2,2,1,5,3
174,10,2,1,2,1,2,4,1
175,1,1,2,2,1,2,4,2
175,1,2,2,2,3,1,1,1
175,2,1,3,4,2,1,3,1
175,2,2,1,1,3,2,2,1
175,3,1,3,1,1,1,5,1
175,3,2,1,5,1,2,2,1
175,4,1,1,4,1,2,4,3
175,4,2,4,2,3,2,3,1
175,5,1,1,4,2,2,4,1
175,5,2,1,1,2,1,2,1
175,6,1,3,1,2,1,5,2
175,6,2,4,3,1,1,3,1
175,7,1,3,3,3,1,5,1
175,7,2,4,3,2,1,4,2
175,8,1,3,1,1,2,5,1
175,8,2,3,3,3,2,5,3
175,9,1,2,2,1,2,1,1
175,9,2,4,3,2,2,5,3
175,10,1,1,5,3,1,4,3
175,10,2,2,2,3,1,4,2
176,1,1,4,3,2,1,4,3
176,1,2,4,3,1,1,2,1
176,2,1,3,1,2,1,1,1
176,2,2,3,2,3,2,1,1
176,3,1,3,2,3,1,5,2
176,3,2,3,1,1,1,4,1
176,4,1,1,5,3,1,3,1
176,4,2,2,1,3,2,2,1
176,5,1,3,2,1,1,4,2
176,5,2,2,3,2,1,4,3
176,6,1,4,3,3,2,3,1
176,6,2,2,1,2,2,1,1
176,7,1,1,4,1,1,5,3
176,7,2,1,4,2,2,5,1
176,8,1,3,2,2,2,3,1
176,8,2,1,5,2,2,5,1
176,9,1,1,2,3,2,4,3
176,9,2,1,4,1,2,5,1
176,10,1,2,1,3,1,5,2
176,10,2,4,3,1,2,4,2
177,1,1,3,1,2,2,1,1
177,1,2,3,4,2,1,3,1
177,2,1,4,3,3,1,2,1
177,2,2,1,5,2,2,4,2
177,3,1,1,1,3,1,3,1
177,3,2,3,3,3,2,4,1
177,4,1,3,4,1,2,1,1
177,4,2,4,1,3,1,4,3
177,5,1,2,2,1,1,5,2
177,5,2,2,1,2,2,5,3
177,6,1,1,5,1,2,4,3
177,6,2,2,3,1,1,4,1
177,7,1,4,2,1,2,2,1
177,7,2,1,3,3,2,5,2
177,8,1,3,2,1,1,4,1
177,8,2,4,1,2,1,5,1
177,9,1,3,4,2,2,5,3
177,9,2,1,2,1,2,5,3
177,10,1,1,3,2,1,5,1
177,10,2,2,2,3,1,4,2
178,1,1,2,1,3,1,5,3
178,1,2,3,4,1,2,2,1
178,2,1,2,3,1,1,5,2
178,2,2,1,3,2,1,3,1
178,3,1,1,3,3,1,5,2
178,3,2,1,2,3,1,2,1
178,4,1,3,4,1,2,5,1
178,4,2,3,5,2,2,4,3
178,5,1,2,2,2,2,2,1
178,5,2,1,2,1,1,4,2
178,6,1,1,2,3,1,5,3
178,6,2,4,2,1,2,4,1
178,7,1,3,4,2,2,1,1
178,7,2,4,1,3,2,3,1
178,8,1,3,3,2,2,4,3
178,8,2,1,1,3,1,1,1
178,9,1,4,3,2,1,5,1
178,9,2,3,5,1,1,1,1
178,10,1,3,1,2,2,4,1
178,10,2,1,5,3,2,4,2
179,1,1,4,3,2,1,4,3
179,1,2,1,5,2,2,1,1
179,2,1,2,1,1,2,4,2
179,2,2,4,3,3,2,2,1
179,3,1,1,2,3,1,4,2
179,3,2,3,4,1,2,5,3
179,4,1,2,1,3,1,2,1
179,4,2,3,2,2,2,4,1
179,5,1,3,4,1,2,5,1
179,5,2,1,5,1,1,3,1
179,6,1,2,2,1,1,4,1
179,6,2,1,2,1,2,3,1
179,7,1,4,1,3,1,1,1
179,7,2,3,3,2,1,2,1
179,8,1,2,3,1,2,5,3
179,8,2,1,3,2,1,3,1
179,9,1,3,4,2,2,5,2
179,9,2,4,2,2,1,5,3
179,10,1,3,1,3,1,5,2
179,10,2,1,1,3,2,4,1
180,1,1,4,3,3,2,5,2
180,1,2,1,5,1,2,3,1
180,2,1,1,2,1,2,4,3
180,2,2,1,5,1,1,4,1
180,3,1,4,2,1,1,4,1
180,3,2,4,1,3,2,5,1
180,4,1,1,1,3,2,5,2
180,4,2,2,3,2,1,3,1
180,5,1,3,2,3,2,2,1
180,5,2,4,1,1,1,5,3
180,6,1,2,3,1,1,5,2
180,6,2,3,3,1,2,2,1
180,7,1,2,2,3,1,1,1
180,7,2,3,5,2,1,5,2
180,8,1,1,1,3,1,5,3
180,8,2,1,2,3,2,1,1
180,9,1,3,3,2,1,4,1
180,9,2,3,4,2,1,4,1
180,10,1,3,4,2,2,4,3
180,10,2,2,1,2,2,4,2
181,1,1,3,5,1,1,4,2
181,1,2,2,2,3,2,5,3
181,2,1,2,3,2,1,3,1
181,2,2,4,3,2,1,5,2
181,3,1,4,1,1,2,5,2
181,3,2,3,5,1,2,5,1
181,4,1,3,2,1,2,4,3
181,4,2,3,2,2,2,3,1
181,5,1,2,2,2,2,2,1
181,5,2,3,1,3,1,5,1
181,6,1,1,4,1,1,2,1
181,6,2,1,3,1,2,4,3
181,7,1,4,1,2,1,1,1
181,7,2,1,5,2,2,5,3
181,8,1,3,4,1,1,1,1
181,8,2,3,3,3,1,4,1
181,9,1,2,1,3,2,5,2
181,9,2,1,1,3,1,4,3
181,10,1,1,4,3,1,4,1
181,10,2,1,2,2,2,4,2
182,1,1,4,2,2,1,2,1
182,1,2,4,3,3,1,5,3
182,2,1,1,3,1,2,3,1
182,2,2,3,1,2,1,1,1
182,3,1,1,4,1,2,5,2
182,3,2,1,1,3,2,1,1
182,4,1,2,1,3,1,4,3
182,4,2,4,2,3,2,5,1
182,5,1,2,2,2,1,4,2
182,5,2,2,2,3,1,3,1
182,6,1,4,1,1,2,5,2
182,6,2,3,5,2,2,3,1
182,7,1,1,4,1,1,5,1
182,7,2,3,1,2,1,2,1
182,8,1,1,3,2,2,5,1
182,8,2,3,3,3,1,4,3
182,9,1,1,5,1,2,4,1
182,9,2,3,4,1,1,4,3
182,10,1,2,3,1,2,4,2
182,10,2,3,2,2,2,2,1
183,1,1,2,2,1,2,5,1
183,1,2,3,4,3,1,3,1
183,2,1,1,5,2,1,5,3
183,2,2,2,3,1,1,4,1
183,3,1,1,4,2,2,5,3
183,3,2,4,2,1,2,4,3
183,4,1,2,3,3,1,4,3
183,4,2,4,1,1,2,2,1
183,5,1,1,3,2,1,4,1
183,5,2,3,3,2,2,4,2
183,6,1,1,2,2,2,1,1
183,6,2,3,1,1,1,1,1
183,7,1,1,1,2,2,2,1
183,7,2,3,4,3,2,4,2
183,8,1,4,1,3,1,5,2
183,8,2,4,2,1,1,5,3
183,9,1,1,3,2,1,5,2
183,9,2,3,1,3,1,5,1
183,10,1,3,5,3,2,4,2
183,10,2,2,2,1,2,3,1
184,1,1,2,3,2,2,5,1
184,1,2,3,4,3,1,4,3
184,2,1,1,4,1,2,1,1
184,2,2,1,1,2,2,5,2
184,3,1,3,3,3,2,4,1
184,3,2,3,2,2,1,4,2
184,4,1,2,3,2,1,5,3
184,4,2,1,3,3,1,1,1
184,5,1,2,2,2,1,5,3
184,5,2,1,1,1,2,3,1
184,6,1,1,1,1,2,2,1
184,6,2,3,3,1,1,3,1
184,7,1,3,5,1,2,1,1
184,7,2,4,1,1,2,4,2
184,8,1,1,5,3,2,5,1
184,8,2,4,2,1,1,4,2
184,9,1,4,2,3,1,3,1
184,9,2,3,4,3,1,4,1
184,10,1,2,1,2,2,5,3
184,10,2,4,2,2,1,2,1
185,1,1,1,5,3,1,1,1
185,1,2,4,2,1,1,4,3
185,2,1,1,5,3,2,5,2
185,2,2,2,2,2,1,4,2
185,3,1,3,2,2,1,4,1
185,3,2,1,5,1,2,2,1
185,4,1,3,4,1,2,5,2
185,4,2,1,3,2,1,5,1
185,5,1,1,4,3,2,4,3
185,5,2,3,3,2,2,5,1
185,6,1,1,1,3,1,1,1
185,6,2,2,1,1,2,4,3
185,7,1,3,1,1,2,5,1
185,7,2,3,1,1,1,2,1
185,8,1,3,4,3,2,3,1
185,8,2,2,3,3,1,2,1
185,9,1,1,3,2,2,5,2
185,9,2,4,2,2,1,3,1
185,10,1,3,2,1,1,4,3
185,10,2,4,1,2,2,3,1
186,1,1,1,3,3,2,5,1
186,1,2,2,2,3,2,5,3
186,2,1,3,5,3,2,5,3
186,2,2,2,1,2,2,4,1
186,3,1,1,1,2,1,3,1
186,3,2,3,3,2,1,4,3
186,4,1,2,1,1,1,4,2
186,4,2,1,1,1,1,1,1
186,5,1,3,2,2,2,1,1
186,5,2,3,5,2,2,2,1
186,6,1,4,2,3,2,4,3
186,6,2,3,4,3,2,4,2
186,7,1,2,2,1,1,4,1
186,7,2,3,2,1,1,5,2
186,8,1,3,3,1,1,5,1
186,8,2,4,3,1,2,4,2
186,9,1,1,4,2,1,2,1
186,9,2,4,1,1,1,5,2
186,10,1,1,4,3,1,3,1
186,10,2,1,5,2,2,5,3
187,1,1,1,3,3,1,1,1
187,1,2,1,3,2,2,4,2
187,2,1,2,2,2,2,1,1
187,2,2,2,1,1,1,5,1
187,3,1,1,5,3,1,5,3
187,3,2,4,2,3,1,3,1
187,4,1,3,3,1,2,4,1
187,4,2,3,1,1,1,5,1
187,5,1,2,3,3,2,4,2
187,5,2,1,3,1,2,5,3
187,6,1,3,1,1,1,4,1
187,6,2,3,2,2,2,5,3
187,7,1,1,4,1,1,3,1
187,7,2,3,5,3,1,5,1
187,8,1,1,5,3,2,2,1
187,8,2,3,4,3,2,4,3
187,9,1,4,2,1,2,5,2
187,9,2,4,2,2,2,4,2
187,10,1,2,1,2,1,2,1
187,10,2,4,1,2,1,4,2
188,1,1,3,3,3,1,3,1
188,1,2,1,5,1,2,4,2
188,2,1,3,1,3,2,5,2
188,2,2,1,5,2,2,3,1
188,3,1,3,4,2,1,5,3
188,3,2,3,2,3,1,5,3
188,4,1,1,3,1,2,5,1
188,4,2,3,2,3,1,2,1
188,5,1,2,1,2,2,1,1
188,5,2,2,2,3,2,2,1
188,6,1,1,1,1,1,4,2
188,6,2,4,2,2,2,5,1
188,7,1,1,4,3,1,5,1
188,7,2,3,1,2,2,4,2
188,8,1,1,3,1,1,3,1
188,8,2,2,2,3,2,2,1
188,9,1,3,4,2,1,4,3
188,9,2,4,3,2,2,4,1
188,10,1,1,5,1,1,1,1
188,10,2,4,3,1,1,4,3
189,1,1,4,2,1,1,5,2
189,1,2,3,1,3,1,3,1
189,2,1,1,3,3,2,5,1
189,2,2,1,5,2,2,1,1
189,3,1,3,3,1,1,5,1
189,3,2,3,5,1,2,4,2
189,4,1,4,1,2,2,2,1
189,4,2,2,1,3,2,5,3
189,5,1,4,2,2,1,4,3
189,5,2,3,3,3,1,3,1
189,6,1,2,2,1,2,1,1
189,6,2,1,1,2,2,5,2
189,7,1,4,3,1,1,5,1
189,7,2,1,4,2,2,3,1
189,8,1,3,1,2,1,4,3
189,8,2,2,3,3,1,4,2
189,9,1,3,4,3,2,1,1
189,9,2,1,2,1,1,4,1
189,10,1,2,2,3,2,4,3
189,10,2,1,5,2,1,2,1
190,1,1,4,1,1,2,4,2
190,1,2,3,1,3,2,4,1
190,2,1,3,5,1,2,4,3
190,2,2,2,3,1,1,4,2
190,3,1,1,4,2,1,5,3
190,3,2,1,4,3,1,4,2
190,4,1,3,3,2,1,5,3
190,4,2,4,2,2,1,2,1
190,5,1,1,1,2,1,5,1
190,5,2,3,2,3,2,1,1
190,6,1,2,1,1,1,4,2
190,6,2,4,1,1,2,4,1
190,7,1,1,4,3,2,5,1
190,7,2,3,5,3,2,5,2
190,8,1,3,3,2,1,3,1
190,8,2,2,2,2,2,2,1
190,9,1,2,2,1,2,3,1
190,9,2,1,2,2,1,5,3
190,10,1,4,3,1,2,1,1
190,10,2,1,3,3,1,5,3
191,1,1,3,3,3,1,1,1
191,1,2,3,2,2,1,4,2
191,2,1,3,3,1,2,3,1
191,2,2,1,4,3,1,1,1
191,3,1,2,2,3,1,4,3
191,3,2,2,2,3,1,5,3
191,4,1,3,5,2,1,5,1
191,4,2,4,1,2,2,4,2
191,5,1,4,3,2,1,4,3
191,5,2,3,1,1,1,3,1
191,6,1,1,3,1,1,2,1
191,6,2,2,1,1,2,1,1
191,7,1,2,2,1,2,4,3
191,7,2,1,4,2,2,5,2
191,8,1,4,1,3,2,5,2
191,8,2,3,5,2,1,2,1
191,9,1,4,2,3,2,4,1
191,9,2,1,3,2,2,2,1
191,10,1,1,5,1,2,5,1
191,10,2,1,1,1,2,5,1
192,1,1,2,1,3,2,5,1
192,1,2,3,4,1,1,2,1
192,2,1,4,2,1,1,4,1
192,2,2,4,3,3,1,5,2
192,3,1,1,1,3,2,1,1
192,3,2,2,1,3,2,5,2
192,4,1,2,2,3,1,4,3
192,4,2,1,5,1,1,4,1
192,5,1,3,1,1,2,1,1
192,5,2,1,5,1,1,5,3
192,6,1,4,1,2,1,5,3
192,6,2,3,4,2,2,2,1
192,7,1,4,3,3,1,4,3
192,7,2,1,5,2,1,5,1
192,8,1,2,3,2,2,5,2
192,8,2,1,3,2,2,4,2
192,9,1,3,2,2,2,3,1
192,9,2,1,2,1,2,3,1
192,10,1,3,2,2,1,4,2
192,10,2,3,3,1,2,4,1
193,1,1,4,3,3,1,5,1
193,1,2,4,2,1,2,4,3
193,2,1,2,3,1,1,4,3
193,2,2,2,1,1,2,4,1
193,3,1,2,2,2,2,1,1
193,3,2,1,4,1,2,5,2
193,4,1,4,3,2,1,5,3
193,4,2,1,1,3,1,4,1
193,5,1,4,1,3,1,3,1
193,5,2,3,3,2,2,2,1
193,6,1,3,2,3,2,2,1
193,6,2,3,1,3,2,4,2
193,7,1,3,5,1,2,4,2
193,7,2,1,2,2,1,4,1
193,8,1,3,3,1,1,5,1
193,8,2,2,2,2,1,1,1
193,9,1,1,5,3,1,5,2
193,9,2,1,4,1,2,3,1
193,10,1,3,1,3,2,5,2
193,10,2,1,4,2,1,5,3
194,1,1,2,1,1,1,4,3
194,1,2,2,1,1,1,5,1
194,2,1,3,5,2,2,1,1
194,2,2,3,4,2,2,4,1
194,3,1,1,3,3,2,5,3
194,3,2,2,2,3,2,4,2
194,4,1,1,2,3,2,4,3
194,4,2,3,4,1,2,5,3
194,5,1,4,3,2,2,5,2
194,5,2,4,2,3,1,1,1
194,6,1,4,3,3,1,4,1
194,6,2,3,2,2,1,3,1
